CODE POSTAL,NOM DE LA COMMUNE,Geometry X Y,latitude,longitude
36310,BEAULIEU,"46.3854812968,1.29760988524",46.3854812968,1.29760988524
36110,BRETAGNE,"46.999120025,1.69787130226",46.999120025,1.69787130226
36230,MERS SUR INDRE,"46.6693679113,1.87334410692",46.6693679113,1.87334410692
36220,NEONS SUR CREUSE,"46.734899055,0.917095458404",46.734899055,0.917095458404
36210,POULAINES,"47.1498063168,1.64502006889",47.1498063168,1.64502006889
36300,RUFFEC,"46.6238195664,1.1836718516",46.6238195664,1.1836718516
36100,STE FAUSTE,"46.8545598385,1.87113964602",46.8545598385,1.87113964602
36370,ST HILAIRE SUR BENAIZE,"46.5569306116,1.06674152425",46.5569306116,1.06674152425
36160,STE SEVERE SUR INDRE,"46.5042219323,2.06769602901",46.5042219323,2.06769602901
36600,VALENCAY,"47.1558433483,1.55858540806",47.1558433483,1.55858540806
36150,VATAN,"47.0538873718,1.82531478025",47.0538873718,1.82531478025
36400,VERNEUIL SUR IGNERAIE,"46.6542492124,2.01447840786",46.6542492124,2.01447840786
37130,BREHEMONT,"47.2893596195,0.361536652473",47.2893596195,0.361536652473
37150,DIERRE,"47.3536037001,0.956010471155",47.3536037001,0.956010471155
37160,MARCE SUR ESVES,"47.0305269249,0.659737945823",47.0305269249,0.659737945823
37800,PUSSIGNY,"46.9896027807,0.54864410398",46.9896027807,0.54864410398
37190,RIVARENNES,"47.2512605554,0.362365468313",47.2512605554,0.362365468313
37510,ST GENOUPH,"47.3724173906,0.589386626061",47.3724173906,0.589386626061
37600,VARENNES,"47.0709398168,0.912799456944",47.0709398168,0.912799456944
38140,APPRIEU,"45.3973605604,5.4963701967",45.3973605604,5.4963701967
38150,ASSIEU,"45.4098620584,4.87676181443",45.4098620584,4.87676181443
38300,BOURGOIN JALLIEU,"45.6022027954,5.27393762111",45.6022027954,5.27393762111
38230,CHAVANOZ,"45.7688834941,5.17259586722",45.7688834941,5.17259586722
38420,DOMENE,"45.2040386681,5.83829604568",45.2040386681,5.83829604568
38770,LA MOTTE ST MARTIN,"44.9463782517,5.71905629",44.9463782517,5.71905629
38260,MOTTIER,"45.4232022991,5.30860721755",45.4232022991,5.30860721755
38340,POMMIERS LA PLACETTE,"45.3198621194,5.6786107199",45.3198621194,5.6786107199
38190,STE AGNES,"45.2103354169,5.95984837057",45.2103354169,5.95984837057
38370,ST CLAIR DU RHONE,"45.4354138205,4.77287890453",45.4354138205,4.77287890453
38650,ST GUILLAUME,"44.9453659385,5.59084549964",44.9453659385,5.59084549964
38660,STE MARIE DU MONT,"45.4062736697,5.93038202226",45.4062736697,5.93038202226
38200,ST SORLIN DE VIENNE,"45.4732844152,4.93813857629",45.4732844152,4.93813857629
38970,LA SALETTE FALLAVAUX,"44.8433178683,5.98498987593",44.8433178683,5.98498987593
38700,LE SAPPEY EN CHARTREUSE,"45.26521241,5.78391032229",45.26521241,5.78391032229
38460,VERNAS,"45.7770907345,5.26765483745",45.7770907345,5.26765483745
38114,VILLARD RECULAS,"45.0936836388,6.0372345748",45.0936836388,6.0372345748
39120,ASNANS BEAUVOISIN,"46.9370009894,5.39677070986",46.9370009894,5.39677070986
39800,AUMONT,"46.9161293357,5.63272592575",46.9161293357,5.63272592575
39320,BROISSIA,"46.3562943901,5.43285662397",46.3562943901,5.43285662397
39160,CHAZELLES,"46.4083598307,5.33026813286",46.4083598307,5.33026813286
39260,COYRON,"46.5124158536,5.69815405752",46.5124158536,5.69815405752
39190,CUISIA,"46.5467474362,5.40533542507",46.5467474362,5.40533542507
39210,GRANGES SUR BAUME,"46.718165591,5.66829317413",46.718165591,5.66829317413
39360,JEURRE,"46.3689937737,5.70478472529",46.3689937737,5.70478472529
39110,LEMUY,"46.889073622,5.98241424914",46.889073622,5.98241424914
39000,LONS LE SAUNIER,"46.6744796278,5.55733212947",46.6744796278,5.55733212947
39380,LA LOYE,"47.0305064268,5.55264274121",47.0305064268,5.55264274121
39130,MENETRUX EN JOUX,"46.6239722837,5.83804866069",46.6239722837,5.83804866069
39570,MIREBEL,"46.7000086566,5.73486599437",46.7000086566,5.73486599437
39270,ORGELET,"46.5063359095,5.62225313092",46.5063359095,5.62225313092
39350,OUGNEY,"47.2407071845,5.65989069882",47.2407071845,5.65989069882
39370,LA PESSE,"46.286468541,5.85238812673",46.286468541,5.85238812673
39700,ROCHEFORT SUR NENON,"47.1226290709,5.55631642318",47.1226290709,5.55631642318
40240,CREON D ARMAGNAC,"43.9952890631,-0.0829196527802",43.9952890631,-0.0829196527802
40360,DONZACQ,"43.6591843115,-0.806382992086",43.6591843115,-0.806382992086
40350,GAAS,"43.6103431996,-1.04133365689",43.6103431996,-1.04133365689
40420,GAREIN,"44.0485811628,-0.649725235067",44.0485811628,-0.649725235067
40090,GELOUX,"43.9798766807,-0.640212463679",43.9798766807,-0.640212463679
40170,LEVIGNACQ,"44.009843871,-1.15331315193",44.009843871,-1.15331315193
40260,LINXE,"43.9292438732,-1.21865314425",43.9292438732,-1.21865314425
40270,MAURRIN,"43.825810397,-0.37207191745",43.825810397,-0.37207191745
40300,OEYREGAVE,"43.5277445568,-1.09893426227",43.5277445568,-1.09893426227
40380,ST GEOURS D AURIBAT,"43.7550006241,-0.841178765033",43.7550006241,-0.841178765033
40180,ST PANDELON,"43.66874805,-1.03963619936",43.66874805,-1.03963619936
40990,ST PAUL LES DAX,"43.7464083139,-1.08127980711",43.7464083139,-1.08127980711
41330,LA CHAPELLE VENDOMOISE,"47.6758696503,1.23879753733",47.6758696503,1.23879753733
41800,FONTAINE LES COTEAUX,"47.798872695,0.835689448447",47.798872695,0.835689448447
41230,MUR DE SOLOGNE,"47.4172155186,1.59888181618",47.4172155186,1.59888181618
41170,OIGNY,"48.0640326764,0.911161000483",48.0640326764,0.911161000483
41100,PEZOU,"47.8682993601,1.14633634068",47.8682993601,1.14633634068
41110,POUILLE,"47.3076458828,1.27817094314",47.3076458828,1.27817094314
41600,SOUVIGNY EN SOLOGNE,"47.6491986207,2.16743831481",47.6491986207,2.16743831481
72250,BRETTE LES PINS,"47.9107877747,0.326771387948",47.9107877747,0.326771387948
72200,CRE,"47.6579707942,-0.139863382378",47.6579707942,-0.139863382378
72260,DANGEUL,"48.2490170643,0.260997204151",48.2490170643,0.260997204151
72500,LUCEAU,"47.7177033077,0.391455867565",47.7177033077,0.391455867565
72600,NEUFCHATEL EN SAOSNOIS,"48.3875624138,0.245183264636",48.3875624138,0.245183264636
72340,PONCE SUR LE LOIR,"47.7736203084,0.657052556948",47.7736203084,0.657052556948
72300,PRECIGNE,"47.7644010028,-0.318024755467",47.7644010028,-0.318024755467
72550,LA QUINTE,"48.0511343365,0.0420391198634",48.0511343365,0.0420391198634
72700,ROUILLON,"48.0005070104,0.142249684917",48.0005070104,0.142249684917
72110,ST AIGNAN,"48.2178811072,0.34647150751",48.2178811072,0.34647150751
72130,ST AUBIN DE LOCQUENAY,"48.2582927988,0.00918330836218",48.2582927988,0.00918330836218
72220,ST MARS D OUTILLE,"47.8696754844,0.342695139915",47.8696754844,0.342695139915
72150,ST PIERRE DU LOROUER,"47.7963803238,0.50839859976",47.7963803238,0.50839859976
72320,THELIGNY,"48.1717914833,0.785600114205",48.1717914833,0.785600114205
72800,THOREE LES PINS,"47.6661683505,0.0339317804074",47.6661683505,0.0339317804074
73500,BRAMANS,"45.18737013,6.84225367965",45.18737013,6.84225367965
73370,LA CHAPELLE DU MONT DU CHAT,"45.7138835544,5.85471743894",45.7138835544,5.85471743894
73190,CURIENNE,"45.5594547086,6.01073450691",45.5594547086,6.01073450691
73420,DRUMETTAZ CLARAFOND,"45.6612110951,5.93781427031",45.6612110951,5.93781427031
73470,GERBAIX,"45.6072180611,5.73727466441",45.6072180611,5.73727466441
73800,MYANS,"45.5187852164,5.97843784098",45.5187852164,5.97843784098
73130,ST COLOMBAN DES VILLARDS,"45.2665810428,6.18303706085",45.2665810428,6.18303706085
73410,ST OURS,"45.7555682291,5.98099167623",45.7555682291,5.98099167623
73730,ST PAUL SUR ISERE,"45.5869203358,6.40696654722",45.5869203358,6.40696654722
73250,ST PIERRE D ALBIGNY,"45.5763259398,6.1598571367",45.5763259398,6.1598571367
73460,ST VITAL,"45.6265051509,6.30021225205",45.6265051509,6.30021225205
74140,BALLAISON,"46.2932587435,6.34400093687",46.2932587435,6.34400093687
74230,LE BOUCHET,"45.8045733703,6.38410878026",45.8045733703,6.38410878026
74270,CONTAMINE SARZIN,"46.0216239121,5.98148486224",46.0216239121,5.98148486224
74700,DOMANCY,"45.9071921608,6.66391720268",45.9071921608,6.66391720268
74500,EVIAN LES BAINS,"46.3924102379,6.58612507528",46.3924102379,6.58612507528
74540,HERY SUR ALBY,"45.791943752,6.01056501234",45.791943752,6.01056501234
74890,LULLY,"46.2927550589,6.40876638382",46.2927550589,6.40876638382
74490,ONNION,"46.1816924284,6.49869806571",46.1816924284,6.49869806571
74250,PEILLONNEX,"46.1323903269,6.38235648259",46.1323903269,6.38235648259
74350,ST BLAISE,"46.0663582053,6.09154099437",46.0663582053,6.09154099437
74520,VALLEIRY,"46.1152145208,5.97022697234",46.1152145208,5.97022697234
76630,ASSIGNY,"49.9827883688,1.28759631954",49.9827883688,1.28759631954
76660,BAILLEUL NEUVILLE,"49.8096848103,1.42191745617",49.8096848103,1.42191745617
76460,BLOSSEVILLE,"49.8517136322,0.801917356304",49.8517136322,0.801917356304
76890,CALLEVILLE LES DEUX EGLISES,"49.7036168494,1.02150696093",49.7036168494,1.02150696093
76380,CANTELEU,"49.4330992435,1.01355208279",49.4330992435,1.01355208279
76260,CUVERVILLE SUR YERES,"49.9515780673,1.38873648961",49.9515780673,1.38873648961
76970,FLAMANVILLE,"49.6312697717,0.832008310079",49.6312697717,0.832008310079
76270,FLAMETS FRETILS,"49.7256186457,1.58280844201",49.7256186457,1.58280844201
76110,GONFREVILLE CAILLOT,"49.6520308002,0.440253516483",49.6520308002,0.440253516483
76440,HAUCOURT,"49.64421337,1.67253134593",49.64421337,1.67253134593
76690,LA HOUSSAYE BERANGER,"49.629530026,1.08374590785",49.629530026,1.08374590785
76117,INCHEVILLE,"50.0051595609,1.49981533136",50.0051595609,1.49981533136
76780,LE MESNIL LIEUBRAY,"49.5155150214,1.50750794414",49.5155150214,1.50750794414
76680,NEUFBOSC,"49.6462799246,1.36132710657",49.6462799246,1.36132710657
76160,PREAUX,"49.4871501461,1.2158124042",49.4871501461,1.2158124042
76640,ROCQUEFORT,"49.6678070405,0.703178317701",49.6678070405,0.703178317701
76400,ST LEONARD,"49.7321818322,0.341907614977",49.7321818322,0.341907614977
77700,BAILLY ROMAINVILLIERS,"48.8434284926,2.81665828126",48.8434284926,2.81665828126
77750,BASSEVELLE,"48.9228496694,3.28206618815",48.9228496694,3.28206618815
77120,BEAUTHEIL,"48.761172382,3.09611614733",48.761172382,3.09611614733
77177,BROU SUR CHANTEREINE,"48.8901616457,2.63989859744",48.8901616457,2.63989859744
77420,CHAMPS SUR MARNE,"48.8483311726,2.59610325483",48.8483311726,2.59610325483
77390,CHAUMES EN BRIE,"48.6671544898,2.84491273965",48.6671544898,2.84491273965
77400,DAMPMART,"48.8943626322,2.74598280906",48.8943626322,2.74598280906
77940,ESMANS,"48.3429519807,2.96915653301",48.3429519807,2.96915653301
77650,LIZINES,"48.5280718067,3.16532874131",48.5280718067,3.16532874131
77133,MACHAULT,"48.445996968,2.84112295871",48.445996968,2.84112295871
77690,MONTIGNY SUR LOING,"48.3413324688,2.75094860085",48.3413324688,2.75094860085
77260,REUIL EN BRIE,"48.9565680166,3.16343930327",48.9565680166,3.16343930327
77670,VERNOU LA CELLE SUR SEINE,"48.4062374172,2.85382135685",48.4062374172,2.85382135685
78930,AUFFREVILLE BRASSEUIL,"48.954418567,1.70514751215",48.954418567,1.70514751215
78440,DROCOURT,"49.0519623345,1.76822079992",49.0519623345,1.76822079992
78920,ECQUEVILLY,"48.9459356042,1.92004051912",48.9459356042,1.92004051912
78810,FEUCHEROLLES,"48.8800880696,1.97983777956",48.8800880696,1.97983777956
78600,MAISONS LAFFITTE,"48.9523369002,2.15161594901",48.9523369002,2.15161594901
78790,MONTCHAUVET,"48.8916704709,1.62681497392",48.8916704709,1.62681497392
78660,PARAY DOUAVILLE,"48.4599663329,1.86291670006",48.4599663329,1.86291670006
78770,THOIRY,"48.8724624004,1.79780062062",48.8724624004,1.79780062062
78490,LE TREMBLAY SUR MAULDRE,"48.7834999157,1.878022372",48.7834999157,1.878022372
78320,LA VERRIERE,"48.7545862133,1.95133109322",48.7545862133,1.95133109322
79300,BOISME,"46.7824800962,-0.433256356633",46.7824800962,-0.433256356633
79110,BOUIN,"46.0911898215,-0.013229553499",46.0911898215,-0.013229553499
79140,CERIZAY,"46.8217311036,-0.672469385521",46.8217311036,-0.672469385521
79340,CHANTECORPS,"46.5027168303,-0.14677650863",46.5027168303,-0.14677650863
79150,ETUSSON,"47.0084758541,-0.544206868322",47.0084758541,-0.544206868322
79130,POUGNE HERISSON,"46.660301587,-0.413918277159",46.660301587,-0.413918277159
79420,VAUTEBIS,"46.5325405622,-0.153027126045",46.5325405622,-0.153027126045
79310,VOUHE,"46.5598449488,-0.25593190505",46.5598449488,-0.25593190505
80370,AGENVILLE,"50.1718032322,2.10777026695",50.1718032322,2.10777026695
80690,AILLY LE HAUT CLOCHER,"50.0813661279,1.996040675",50.0813661279,1.996040675
80110,AUBERCOURT,"49.8378941809,2.54731400317",49.8378941809,2.54731400317
80700,BALATRE,"49.7112977032,2.86504759397",49.7112977032,2.86504759397
80200,BERNY EN SANTERRE,"49.8665475178,2.85058126397",49.8665475178,2.85058126397
80310,CAVILLON,"49.9182245477,2.07548412693",49.9182245477,2.07548412693
80560,COLINCAMPS,"50.1015546044,2.60960193283",50.1015546044,2.60960193283
80132,DRUCAT,"50.1459729311,1.86130040867",50.1459729311,1.86130040867
80140,ETREJUST,"49.9117893247,1.88724692625",49.9117893247,1.88724692625
80360,FLERS,"50.0506500725,2.81773522664",50.0506500725,2.81773522664
80290,FRESNOY AU VAL,"49.8374899033,2.05143739704",49.8374899033,2.05143739704
80490,FRUCOURT,"49.9984233646,1.81098988886",49.9984233646,1.81098988886
80600,GEZAINCOURT,"50.1393411723,2.31166746071",50.1393411723,2.31166746071
80540,GUIGNEMICOURT,"49.8712250283,2.16839769767",49.8712250283,2.16839769767
80800,IGNAUCOURT,"49.817976943,2.57616977207",49.817976943,2.57616977207
80320,LIHONS,"49.8281719483,2.75595093445",49.8281719483,2.75595093445
80135,MAISON ROLAND,"50.1283581508,2.02616048057",50.1283581508,2.02616048057
80260,MIRVAUX,"50.0030619644,2.3976230968",50.0030619644,2.3976230968
80120,ST QUENTIN EN TOURMONT,"50.2799548442,1.57689944614",50.2799548442,1.57689944614
80300,THIEPVAL,"50.0597825128,2.68781215568",50.0597825128,2.68781215568
80870,TOEUFLES,"50.0624444273,1.71192475287",50.0624444273,1.71192475287
81640,COMBEFA,"44.0498006457,2.09498362646",44.0498006457,2.09498362646
81990,CUNAC,"43.9274396398,2.22514974494",43.9274396398,2.22514974494
81170,ITZAC,"44.0506305724,1.84654889285",44.0506305724,1.84654889285
81500,LAVAUR,"43.6895628711,1.79437213708",43.6895628711,1.79437213708
81300,MISSECLE,"43.7204559447,1.98643784492",43.7204559447,1.98643784492
81710,NAVES,"43.5644376165,2.21838218726",43.5644376165,2.21838218726
81310,PEYROLE,"43.8140246495,1.89716126791",43.8140246495,1.89716126791
81390,ST GAUZENS,"43.7421086865,1.88132892487",43.7421086865,1.88132892487
81700,ST GERMAIN DES PRES,"43.5628494713,2.07801085173",43.5628494713,2.07801085173
81440,VENES,"43.7373706752,2.19476004846",43.7373706752,2.19476004846
82160,CASTANET,"44.2603354224,1.92951732347",44.2603354224,1.92951732347
82140,CAZALS,"44.1249834446,1.6848635445",44.1249834446,1.6848635445
82120,MAUMUSSON,"43.9122841203,0.906121220446",43.9122841203,0.906121220446
82100,MONTAIN,"43.9416567435,1.11390121929",43.9416567435,1.11390121929
82800,MONTRICOUX,"44.1035057733,1.62418942804",44.1035057733,1.62418942804
82110,TREJOULS,"44.2668414309,1.20229550462",44.2668414309,1.20229550462
83600,BAGNOLS EN FORET,"43.5330955002,6.70850106064",43.5330955002,6.70850106064
83520,ROQUEBRUNE SUR ARGENS,"43.4285090958,6.65212881719",43.4285090958,6.65212881719
83430,ST MANDRIER SUR MER,"43.0754322948,5.92642315155",43.0754322948,5.92642315155
84480,LACOSTE,"43.8257421042,5.26592271907",43.8257421042,5.26592271907
84290,LAGARDE PAREOL,"44.2272154512,4.85109427827",44.2272154512,4.85109427827
84450,ST SATURNIN LES AVIGNON,"43.9621529369,4.94109967241",43.9621529369,4.94109967241
84210,VENASQUE,"43.9851237661,5.16506865588",43.9851237661,5.16506865588
84530,VILLELAURE,"43.7075157136,5.43085449725",43.7075157136,5.43085449725
85110,CHANTONNAY,"46.6690167793,-1.04372588019",46.6690167793,-1.04372588019
85260,LA COPECHAGNIERE,"46.8523980181,-1.34349746898",46.8523980181,-1.34349746898
85800,LE FENOUILLER,"46.7161264566,-1.89206667498",46.7161264566,-1.89206667498
85770,L ILE D ELLE,"46.3334258655,-0.919100677098",46.3334258655,-0.919100677098
85150,LANDERONDE,"46.6549237031,-1.57351777893",46.6549237031,-1.57351777893
85560,LONGEVILLE SUR MER,"46.4091029013,-1.47711855345",46.4091029013,-1.47711855345
85640,MOUCHAMPS,"46.7870550926,-1.05454102867",46.7870550926,-1.05454102867
85170,LE POIRE SUR VIE,"46.769919754,-1.50488626452",46.769919754,-1.50488626452
85700,LA POMMERAIE SUR SEVRE,"46.8255594013,-0.793073498342",46.8255594013,-0.793073498342
85000,LA ROCHE SUR YON,"46.6675261644,-1.4077954093",46.6675261644,-1.4077954093
85410,ST LAURENT DE LA SALLE,"46.5854041653,-0.922177315485",46.5854041653,-0.922177315485
85200,ST MICHEL LE CLOUCQ,"46.4861591475,-0.743056336646",46.4861591475,-0.743056336646
85660,ST PHILBERT DE BOUAINE,"46.9927907526,-1.5073882242",46.9927907526,-1.5073882242
85450,STE RADEGONDE DES NOYERS,"46.3694246909,-1.06671995264",46.3694246909,-1.06671995264
85230,ST URBAIN,"46.8818371328,-2.01607828912",46.8818371328,-2.01607828912
85540,ST VINCENT SUR GRAON,"46.5034756656,-1.382954206",46.5034756656,-1.382954206
86400,CHAMPNIERS,"46.2148195994,0.327805032659",46.2148195994,0.327805032659
86210,LA CHAPELLE MOULIERE,"46.6458608784,0.536909480756",46.6458608784,0.536909480756
86330,LA GRIMAUDIERE,"46.8026516286,0.0301338119599",46.8026516286,0.0301338119599
86310,HAIMS,"46.513121388,0.927029519838",46.513121388,0.927029519838
86600,JAZENEUIL,"46.4676363109,0.0747596893664",46.4676363109,0.0747596893664
86200,MESSEME,"47.0106163687,0.16882423682",47.0106163687,0.16882423682
86150,MILLAC,"46.1948553644,0.705514594963",46.1948553644,0.705514594963
86380,OUZILLY,"46.7754878528,0.357821774595",46.7754878528,0.357821774595
87290,BALLEDENT,"46.1086784953,1.21629867254",46.1086784953,1.21629867254
87700,BEYNAC,"45.7677930043,1.1655637429",45.7677930043,1.1655637429
87140,CHAMBORET,"46.0056617581,1.12492081757",46.0056617581,1.12492081757
87440,LA CHAPELLE MONTBRANDEIX,"45.6447907702,0.853394327923",45.6447907702,0.853394327923
87920,CONDAT SUR VIENNE,"45.7833260801,1.2400833862",45.7833260801,1.2400833862
87260,ST BONNET BRIANCE,"45.7152554102,1.48470710425",45.7152554102,1.48470710425
87480,ST PRIEST TAURION,"45.8976553193,1.3966265023",45.8976553193,1.3966265023
87320,THIAT,"46.2745459798,0.969728310358",46.2745459798,0.969728310358
88500,BAUDRICOURT,"48.3097281212,6.05717256739",48.3097281212,6.05717256739
88260,BELMONT LES DARNEY,"48.0858034217,6.01460062165",48.0858034217,6.01460062165
88450,BETTEGNEY ST BRICE,"48.3034515964,6.31437877151",48.3034515964,6.31437877151
88270,BOUZEMONT,"48.2506946208,6.2399049237",48.2506946208,6.2399049237
88600,LA CHAPELLE DEVANT BRUYERES,"48.178743233,6.80624772393",48.178743233,6.80624772393
88630,DOMREMY LA PUCELLE,"48.4404883955,5.65618746343",48.4404883955,5.65618746343
88320,FRAIN,"48.0826848096,5.88107000168",48.0826848096,5.88107000168
88230,FRAIZE,"48.1863177255,7.0180107121",48.1863177255,7.0180107121
88170,GEMMELAINCOURT,"48.2742122102,5.96709778619",48.2742122102,5.96709778619
88140,MORVILLE,"48.2347546949,5.79472191903",48.2347546949,5.79472191903
88100,ST DIE DES VOSGES,"48.2967093514,6.93809367547",48.2967093514,6.93809367547
88470,ST MICHEL SUR MEURTHE,"48.3116592875,6.87608459111",48.3116592875,6.87608459111
88120,VAGNEY,"48.0180970849,6.72440624988",48.0180970849,6.72440624988
88400,XONRUPT LONGEMER,"48.0716092272,6.95374586425",48.0716092272,6.95374586425
89460,ACCOLAY,"47.6562162048,3.70516767452",47.6562162048,3.70516767452
89230,BLEIGNY LE CARREAU,"47.8317186329,3.67738872198",47.8317186329,3.67738872198
89630,BUSSIERES,"47.4274169611,4.05359315765",47.4274169611,4.05359315765
89400,CHARMOY,"47.9415525641,3.49409153134",47.9415525641,3.49409153134
89660,FONTENAY SOUS FOURONNES,"47.6214347574,3.60212816173",47.6214347574,3.60212816173
89510,PASSY,"48.113257139,3.29533793656",48.113257139,3.29533793656
89270,SACY,"47.6639642543,3.81398058879",47.6639642543,3.81398058879
89170,ST MARTIN DES CHAMPS,"47.6588823611,3.02834068016",47.6588823611,3.02834068016
89110,ST MAURICE THIZOUAILLE,"47.8332646182,3.36323456172",47.8332646182,3.36323456172
89160,STIGNY,"47.7795307025,4.2389047068",47.7795307025,4.2389047068
89420,THIZY,"47.58183768,4.05915393328",47.58183768,4.05915393328
90000,BELFORT,"47.6471539414,6.84541206237",47.6471539414,6.84541206237
90130,BRETAGNE,"47.5906442362,7.00045774264",47.5906442362,7.00045774264
90100,FLORIMONT,"47.5370834795,7.05075565634",47.5370834795,7.05075565634
90170,LAMADELEINE VAL DES ANGES,"47.7601153142,6.90910336251",47.7601153142,6.90910336251
91540,MENNECY,"48.5586242184,2.43753236038",48.5586242184,2.43753236038
91120,PALAISEAU,"48.7146765876,2.22881488083",48.7146765876,2.22881488083
91550,PARAY VIEILLE POSTE,"48.7241848219,2.3598349385",48.7241848219,2.3598349385
91240,ST MICHEL SUR ORGE,"48.6320496004,2.31170277845",48.6320496004,2.31170277845
92290,CHATENAY MALABRY,"48.7681690197,2.26282598525",48.7681690197,2.26282598525
92260,FONTENAY AUX ROSES,"48.7897301312,2.28723493557",48.7897301312,2.28723493557
93170,BAGNOLET,"48.8690836308,2.42274096688",48.8690836308,2.42274096688
94480,ABLON SUR SEINE,"48.7238409464,2.42117629348",48.7238409464,2.42117629348
94200,IVRY SUR SEINE,"48.8128063812,2.38778023612",48.8128063812,2.38778023612
94100,ST MAUR DES FOSSES,"48.7990677797,2.49386450452",48.7990677797,2.49386450452
94300,VINCENNES,"48.8473732045,2.43798650741",48.8473732045,2.43798650741
95660,CHAMPAGNE SUR OISE,"49.1427759123,2.22801680604",49.1427759123,2.22801680604
95780,HAUTE ISLE,"49.0827306409,1.66281760836",49.0827306409,1.66281760836
95670,MARLY LA VILLE,"49.0815057636,2.5087179751",49.0815057636,2.5087179751
95380,PUISEUX EN FRANCE,"49.0668504076,2.48852340935",49.0668504076,2.48852340935
95810,VALLANGOUJARD,"49.1340749867,2.10393344842",49.1340749867,2.10393344842
97116,POINTE NOIRE,,,
97212,ST JOSEPH,,,
97390,REGINA,,,
97352,ROURA,,,
97470,ST BENOIT,,,
97411,ST PAUL,,,
97670,OUANGANI,,,
98610,ALO,,,
98786,ANAA,,,
98707,HITIAA O TE RA,,,
98771,MANIHI,,,
98732,MAUPITI,,,
98728,MOOREA MAIAO,,,
98722,TAIARAPU EST,,,
98881,FARINO,,,
1230,ARANDAS,"45.8908155275,5.49870439091",45.8908155275,5.49870439091
1190,ARBIGNY,"46.4776762988,4.9599416863",46.4776762988,4.9599416863
1510,ARMIX,"45.8541838459,5.58357838695",45.8541838459,5.58357838695
1200,BELLEGARDE SUR VALSERINE,"46.1067901755,5.83202736464",46.1067901755,5.83202736464
1310,CURTAFOND,"46.273150382,5.1020896267",46.273150382,5.1020896267
1090,FRANCHELEINS,"46.0735946256,4.81293575559",46.0735946256,4.81293575559
1300,IZIEU,"45.6557496407,5.63909140794",45.6557496407,5.63909140794
1250,JASSERON,"46.2150037064,5.31215372338",46.2150037064,5.31215372338
1640,JUJURIEUX,"46.0497041467,5.41094771899",46.0497041467,5.41094771899
1120,PIZAY,"45.8928509581,5.08915465965",45.8928509581,5.08915465965
1240,ST ANDRE LE BOUCHOUX,"46.1131399612,5.0802376895",46.1131399612,5.0802376895
1800,ST JEAN DE NIOST,"45.8405002569,5.21167430462",45.8405002569,5.21167430462
1160,ST MARTIN DU MONT,"46.1061500835,5.32551470817",46.1061500835,5.32551470817
1560,ST TRIVIER DE COURTES,"46.4612969335,5.06679195727",46.4612969335,5.06679195727
1570,VESINES,"46.3593397751,4.86265852202",46.3593397751,4.86265852202
2170,BARZY EN THIERACHE,"50.0395375873,3.74901595409",50.0395375873,3.74901595409
2290,BIEUXY,"49.4476050585,3.26985890807",49.4476050585,3.26985890807
2110,BOHAIN EN VERMANDOIS,"49.989032874,3.46522354976",49.989032874,3.46522354976
2330,CELLES LES CONDE,"49.0148161041,3.57007423847",49.0148161041,3.57007423847
2370,CHAVONNE,"49.4073162185,3.56243209622",49.4073162185,3.56243209622
2400,EPIEDS,"49.1045180167,3.45072347386",49.1045180167,3.45072347386
2570,ESSISES,"48.9666904843,3.41396491705",48.9666904843,3.41396491705
2670,FOLEMBRAY,"49.5492820594,3.29319165625",49.5492820594,3.29319165625
2160,GERNICOURT,"49.3952382352,3.86382109909",49.3952382352,3.86382109909
2140,MARFONTAINE,"49.8080469097,3.7639268819",49.8080469097,3.7639268819
2820,MAUREGNY EN HAYE,"49.5406230877,3.79762834314",49.5406230877,3.79762834314
2300,LA NEUVILLE EN BEINE,"49.6762298475,3.15600362361",49.6762298475,3.15600362361
2100,NEUVILLE ST AMAND,"49.8206477091,3.33360991741",49.8206477091,3.33360991741
2390,ORIGNY STE BENOITE,"49.8268502674,3.52909324665",49.8268502674,3.52909324665
2190,PROVISEUX ET PLESNOY,"49.4777224772,4.0158784311",49.4777224772,4.0158784311
2200,SOISSONS,"49.3791742979,3.32471758491",49.3791742979,3.32471758491
2120,VADENCOURT,"49.9229771613,3.57386118846",49.9229771613,3.57386118846
2800,VERSIGNY,"49.658136733,3.44270966266",49.658136733,3.44270966266
2340,LA VILLE AUX BOIS LES DIZY,"49.6626572968,3.98152083729",49.6626572968,3.98152083729
2870,VIVAISE,"49.6228688465,3.56431943267",49.6228688465,3.56431943267
2830,WATIGNY,"49.9163639357,4.20040317785",49.9163639357,4.20040317785
2500,WIMY,"49.9480535708,3.99735885106",49.9480535708,3.99735885106
3210,AUTRY ISSARDS,"46.5445755503,3.12273629246",46.5445755503,3.12273629246
3130,AVRILLY,"46.332137774,3.96662161873",46.332137774,3.96662161873
3160,BOURBON L ARCHAMBAULT,"46.5836819113,3.05141625983",46.5836819113,3.05141625983
3300,CREUZIER LE VIEUX,"46.1605988745,3.43435089726",46.1605988745,3.43435089726
3370,MESPLES,"46.4272621161,2.36441867083",46.4272621161,2.36441867083
3450,NADES,"46.1542506646,2.96861834904",46.1542506646,2.96861834904
3360,VALIGNY,"46.7156221865,2.82039123195",46.7156221865,2.82039123195
3110,VENDAT,"46.1618116569,3.34727094186",46.1618116569,3.34727094186
3200,VICHY,"46.1300051383,3.42442081174",46.1300051383,3.42442081174
